Unnamed: 0,Action Betw,resource,satisfied demand,mean rem demand,actual rem demand,collected debris,satisfied demand.1,period,exponential period,degree,period_nonlinear,actual first rem,Qval
"(592, 0)",15.0,0.5,0.0,3,3.0,7.0,5.0,8.0,0.201896517995,0.0,0.201896517995,3.0,99.179332932999998
"(592, 1)",15.0,1.5,0.0,3,3.0,7.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(592, 3)",15.0,0.5,0.0,3,2.0,7.0,5.0,8.0,0.201896517995,0.75,0.201896517995,2.0,76.013106412200003
"(592, 4)",15.0,1.0,0.0,3,3.0,7.0,5.0,8.0,0.201896517995,0.75,0.201896517995,3.0,49.589666466499999
"(592, 6)",15.0,1.0,0.0,3,3.0,7.0,5.0,8.0,0.201896517995,0.75,0.201896517995,3.0,49.589666466499999
"(593, 1)",40.0,1.5,0.0,3,4.0,6.0,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,66.119555288599997
"(593, 5)",20.0,3.0,4.0,0,0.0,6.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(593, 6)",20.0,1.0,4.0,0,0.0,6.0,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(597, 2)",40.0,4.0,0.0,3,4.0,2.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,80.758607197900005
"(597, 4)",40.0,1.0,0.0,3,4.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,4.0,147.151776469
"(597, 5)",20.0,3.0,4.0,0,0.0,2.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(597, 6)",20.0,1.0,4.0,0,0.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,4.0,179.731585647
"(598, 4)",40.0,1.0,0.0,3,4.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,66.119555288599997
"(598, 5)",20.0,3.0,4.0,0,0.0,6.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(598, 6)",20.0,1.0,4.0,0,0.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,80.758607197900005
"(600, 0)",30.0,0.5,3.0,0,0.0,9.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(600, 1)",30.0,1.5,3.0,0,0.0,9.5,5.0,11.0,0.110803158362,0.0,0.110803158362,3.0,33.240947508699996
"(605, 0)",30.0,0.5,3.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(605, 1)",30.0,1.5,3.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(605, 3)",60.0,0.5,0.0,3,3.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(605, 6)",60.0,1.0,0.0,3,3.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(606, 1)",40.0,1.5,0.0,3,4.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,80.758607197900005
"(606, 4)",40.0,1.0,0.0,3,4.0,5.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,98.6387855766
"(606, 5)",20.0,3.0,4.0,0,0.0,5.0,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,80.758607197900005
"(606, 6)",20.0,1.0,4.0,0,0.0,5.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(609, 0)",30.0,0.5,3.0,0,0.0,2.5,5.0,3.0,0.548811636094,0.0,0.548811636094,3.0,164.64349082799998
"(609, 1)",30.0,1.5,3.0,0,0.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,3.0,134.79868923500001
"(609, 2)",30.0,4.0,3.0,0,0.0,2.5,5.0,7.0,0.246596963942,0.0,0.246596963942,3.0,147.95817836500001
"(609, 3)",30.0,0.5,3.0,0,0.0,2.5,5.0,3.0,0.548811636094,0.0,0.548811636094,3.0,164.64349082799998
"(609, 5)",60.0,3.0,0.0,3,3.0,2.5,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(617, 0)",12.0,0.5,0.0,3,3.0,4.5,2.0,5.0,0.367879441171,0.75,0.367879441171,3.0,90.358263573700015
"(617, 2)",12.0,4.0,0.0,3,3.0,4.5,2.0,9.0,0.165298888222,0.75,0.165298888222,3.0,49.589666466499999
"(617, 4)",12.0,1.0,3.0,0,0.0,4.5,2.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(617, 6)",12.0,1.0,3.0,0,0.0,4.5,2.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(624, 0)",3.0,0.5,0.0,3,3.0,1.5,3.0,2.0,0.670320046036,0.75,0.670320046036,3.0,164.64349082799998
"(624, 2)",3.0,4.0,0.0,3,3.0,1.5,3.0,6.0,0.301194211912,0.75,0.301194211912,3.0,86.44379372440001
"(624, 4)",18.0,1.0,2.0,3,1.0,1.5,3.0,3.0,0.548811636094,0.75,0.548811636094,3.0,153.70039691100001
"(624, 5)",0.0,3.0,0.0,3,3.0,1.5,3.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(624, 6)",18.0,1.0,3.0,0,0.0,1.5,3.0,3.0,0.548811636094,0.75,0.548811636094,3.0,164.64349082799998
"(627, 1)",40.0,1.5,0.0,3,4.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,80.758607197900005
"(627, 3)",40.0,0.5,0.0,3,4.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,98.6387855766
"(627, 5)",20.0,3.0,4.0,0,0.0,5.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(627, 6)",20.0,1.0,4.0,0,0.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(628, 1)",40.0,1.5,0.0,3,4.0,6.0,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,80.758607197900005
"(628, 5)",20.0,3.0,4.0,0,0.0,6.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(628, 6)",20.0,1.0,4.0,0,0.0,6.0,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(635, 2)",30.0,4.0,0.0,3,3.0,2.5,5.0,7.0,0.246596963942,0.0,0.246596963942,3.0,60.5689553984
"(635, 4)",30.0,1.0,0.0,3,3.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,3.0,110.363832351
"(635, 5)",15.0,3.0,3.0,0,0.0,2.5,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(635, 6)",15.0,1.0,3.0,0,0.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,3.0,134.79868923500001
"(637, 0)",10.0,0.5,1.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(637, 1)",10.0,1.5,1.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(637, 3)",20.0,0.5,0.0,3,1.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(637, 6)",20.0,1.0,0.0,3,1.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,13.533528323699999
"(638, 0)",30.0,0.5,3.0,0,0.0,7.5,5.0,8.0,0.201896517995,0.0,0.201896517995,3.0,60.5689553984
"(638, 1)",0.0,1.5,0.0,3,3.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,90.190251437499995
"(638, 3)",30.0,0.5,1.0,0,0.0,7.5,5.0,8.0,0.201896517995,0.75,0.201896517995,1.0,60.5689553984
"(638, 4)",30.0,1.0,3.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.75,0.165298888222,3.0,99.179332932999998
"(638, 6)",30.0,1.0,5.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.75,0.165298888222,5.0,99.179332932999998
"(644, 0)",10.0,0.5,1.0,0,0.0,7.5,5.0,8.0,0.201896517995,0.0,0.201896517995,1.0,20.189651799500002
"(644, 1)",10.0,1.5,1.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(644, 4)",20.0,1.0,0.0,3,1.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(644, 6)",20.0,1.0,0.0,3,1.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(648, 0)",10.0,0.5,1.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(648, 1)",10.0,1.5,1.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(648, 6)",20.0,1.0,0.0,3,1.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(656, 0)",0.0,0.5,0.0,3,3.0,5.5,3.0,6.0,0.301194211912,0.0,0.301194211912,3.0,73.979089182500005
"(656, 3)",27.0,0.5,2.0,3,1.0,5.5,3.0,6.0,0.301194211912,0.75,0.301194211912,3.0,86.44379372440001
"(656, 4)",27.0,1.0,2.0,3,3.0,5.5,3.0,7.0,0.246596963942,0.75,0.246596963942,5.0,69.062040128299998
"(656, 5)",0.0,3.0,0.0,3,3.0,5.5,3.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(656, 6)",27.0,1.0,1.0,0,0.0,5.5,3.0,7.0,0.246596963942,0.75,0.246596963942,1.0,73.979089182500005
"(660, 0)",20.0,0.5,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,4.0,147.151776469
"(660, 1)",0.0,1.5,4.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(660, 2)",20.0,4.0,0.0,3,4.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,4.0,66.119555288599997
"(660, 3)",20.0,0.5,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,4.0,147.151776469
"(660, 4)",0.0,1.0,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,4.0,120.47768476500001
"(661, 0)",40.0,0.5,4.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(661, 1)",40.0,1.5,4.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(661, 3)",80.0,0.5,0.0,3,4.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(661, 4)",80.0,1.0,0.0,3,4.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,54.134113294599999
"(662, 0)",40.0,0.5,4.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(662, 1)",40.0,1.5,4.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(662, 4)",80.0,1.0,0.0,3,4.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(664, 0)",20.0,0.5,0.0,3,4.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,4.0,120.47768476500001
"(664, 1)",0.0,1.5,4.0,0,0.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(664, 2)",20.0,4.0,0.0,3,4.0,5.0,5.0,9.0,0.165298888222,0.75,0.165298888222,4.0,54.134113294599999
"(664, 3)",20.0,0.5,0.0,3,4.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,4.0,120.47768476500001
"(666, 0)",40.0,0.5,4.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(666, 1)",40.0,1.5,4.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(666, 6)",80.0,1.0,0.0,3,4.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(669, 0)",5.0,0.5,0.0,3,1.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,1.0,36.787944117100004
"(669, 1)",0.0,1.5,1.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,1.0,30.119421191199997
"(669, 2)",5.0,4.0,0.0,3,1.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,1.0,16.5298888222
"(669, 3)",5.0,0.5,0.0,3,1.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,1.0,36.787944117100004
"(669, 6)",0.0,1.0,0.0,3,1.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,1.0,30.119421191199997
"(676, 0)",40.0,0.5,4.0,0,0.0,2.5,5.0,3.0,0.548811636094,0.0,0.548811636094,4.0,219.524654438
"(676, 1)",40.0,1.5,4.0,0,0.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,4.0,179.731585647
"(676, 2)",40.0,4.0,4.0,0,0.0,2.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,197.277571153
"(676, 3)",40.0,0.5,4.0,0,0.0,2.5,5.0,3.0,0.548811636094,0.0,0.548811636094,4.0,219.524654438
"(676, 5)",80.0,3.0,0.0,3,4.0,2.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(680, 0)",40.0,0.5,4.0,0,0.0,9.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(680, 1)",40.0,1.5,4.0,0,0.0,9.5,5.0,11.0,0.110803158362,0.0,0.110803158362,4.0,44.321263344899997
"(688, 0)",30.0,0.5,3.0,0,0.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(688, 1)",30.0,1.5,3.0,0,0.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,3.0,73.979089182500005
"(688, 4)",60.0,1.0,0.0,3,3.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,3.0,73.979089182500005
"(688, 5)",60.0,3.0,0.0,3,3.0,5.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(690, 0)",40.0,0.5,4.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(690, 1)",40.0,1.5,4.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(690, 3)",80.0,0.5,0.0,3,4.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(690, 6)",80.0,1.0,0.0,3,4.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,54.134113294599999
"(691, 0)",25.0,0.5,0.0,3,5.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,5.0,150.59710595600001
"(691, 1)",0.0,1.5,5.0,0,0.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,5.0,123.298481971
"(691, 2)",25.0,4.0,0.0,3,5.0,5.0,5.0,9.0,0.165298888222,0.75,0.165298888222,5.0,67.667641618299996
"(691, 3)",25.0,0.5,0.0,3,5.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,5.0,150.59710595600001
"(693, 1)",10.5,1.5,1.0,3,2.0,1.0,4.0,3.0,0.548811636094,1.0,0.548811636094,3.0,144.74695643299998
"(693, 2)",10.5,4.0,1.0,3,1.0,1.0,4.0,5.0,0.367879441171,1.0,0.367879441171,2.0,97.026786499500005
"(693, 4)",10.5,1.0,1.0,3,2.0,1.0,4.0,2.0,0.670320046036,1.0,0.670320046036,3.0,176.794331822
"(693, 5)",3.0,3.0,3.0,0,0.0,1.0,4.0,4.0,0.449328964117,1.0,0.449328964117,3.0,134.79868923500001
"(693, 6)",7.5,1.0,0.0,3,3.0,1.0,4.0,2.0,0.670320046036,0.0,0.670320046036,3.0,164.64349082799998
"(694, 0)",40.0,0.5,4.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(694, 1)",40.0,1.5,4.0,0,0.0,9.0,5.0,11.0,0.110803158362,0.0,0.110803158362,4.0,44.321263344899997
"(694, 3)",80.0,0.5,0.0,3,4.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(700, 0)",20.0,0.5,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,4.0,147.151776469
"(700, 1)",0.0,1.5,4.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(700, 2)",20.0,4.0,0.0,3,4.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,4.0,66.119555288599997
"(700, 3)",20.0,0.5,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,4.0,147.151776469
"(700, 4)",0.0,1.0,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,4.0,120.47768476500001
"(706, 0)",40.0,0.5,4.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(706, 1)",40.0,1.5,4.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(706, 3)",80.0,0.5,0.0,3,4.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(706, 4)",80.0,1.0,0.0,3,4.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,54.134113294599999
"(707, 0)",40.0,0.5,4.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(707, 1)",40.0,1.5,4.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(707, 4)",80.0,1.0,0.0,3,4.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(717, 0)",40.0,0.5,4.0,0,0.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(717, 1)",40.0,1.5,4.0,0,0.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(717, 4)",80.0,1.0,0.0,3,4.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(717, 5)",80.0,3.0,0.0,3,4.0,5.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(719, 0)",40.0,0.5,4.0,0,0.0,6.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(719, 1)",40.0,1.5,4.0,0,0.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,80.758607197900005
"(719, 5)",80.0,3.0,0.0,3,4.0,6.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(722, 1)",0.0,1.5,0.0,3,3.0,3.5,1.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(722, 2)",0.0,4.0,0.0,3,3.0,3.5,1.0,8.0,0.201896517995,0.0,0.201896517995,3.0,60.5689553984
"(722, 3)",42.0,0.5,3.0,0,0.0,3.5,1.0,4.0,0.449328964117,0.75,0.449328964117,3.0,134.79868923500001
"(722, 4)",42.0,1.0,4.0,0,0.0,3.5,1.0,5.0,0.367879441171,0.75,0.367879441171,4.0,110.363832351
"(722, 6)",42.0,1.0,1.0,0,0.0,3.5,1.0,5.0,0.367879441171,0.75,0.367879441171,1.0,110.363832351
"(726, 4)",50.0,1.0,0.0,3,5.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,5.0,82.649444110800005
"(726, 5)",25.0,3.0,5.0,0,0.0,6.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(726, 6)",25.0,1.0,5.0,0,0.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,5.0,100.94825899700001
"(728, 5)",25.0,3.0,5.0,0,0.0,7.5,5.0,11.0,0.110803158362,0.0,0.110803158362,5.0,55.401579181199999
"(728, 6)",25.0,1.0,5.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(730, 0)",30.0,0.5,3.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(730, 1)",30.0,1.5,3.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(730, 6)",60.0,1.0,0.0,3,3.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(732, 0)",15.0,0.5,0.0,3,3.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,3.0,110.363832351
"(732, 1)",0.0,1.5,3.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(732, 2)",15.0,4.0,0.0,3,3.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,3.0,49.589666466499999
"(732, 3)",15.0,0.5,0.0,3,3.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,3.0,110.363832351
"(732, 6)",0.0,1.0,0.0,3,3.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(735, 0)",30.0,0.5,3.0,0,0.0,6.5,5.0,7.0,0.246596963942,0.0,0.246596963942,3.0,73.979089182500005
"(735, 1)",30.0,1.5,3.0,0,0.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,3.0,60.5689553984
"(735, 5)",60.0,3.0,0.0,3,3.0,6.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(736, 1)",40.0,1.5,0.0,3,4.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,80.758607197900005
"(736, 4)",40.0,1.0,0.0,3,4.0,5.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,98.6387855766
"(736, 5)",20.0,3.0,4.0,0,0.0,5.0,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,80.758607197900005
"(736, 6)",20.0,1.0,4.0,0,0.0,5.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(739, 0)",1.5,0.5,0.0,3,3.0,1.5,4.0,2.0,0.670320046036,0.75,0.670320046036,3.0,164.64349082799998
"(739, 2)",1.5,4.0,0.0,3,3.0,1.5,4.0,6.0,0.301194211912,0.75,0.301194211912,3.0,83.6212688345
"(739, 4)",16.5,1.0,1.0,3,1.0,1.5,4.0,3.0,0.548811636094,0.75,0.548811636094,2.0,144.74695643299998
"(739, 5)",0.0,3.0,0.0,3,3.0,1.5,4.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(739, 6)",16.5,1.0,3.0,0,0.0,1.5,4.0,3.0,0.548811636094,0.75,0.548811636094,3.0,164.64349082799998
"(745, 0)",50.0,0.5,5.0,0,0.0,7.5,5.0,8.0,0.201896517995,0.0,0.201896517995,5.0,100.94825899700001
"(745, 1)",50.0,1.5,5.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(745, 4)",100.0,1.0,0.0,3,5.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(745, 6)",100.0,1.0,0.0,3,5.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(747, 0)",0.0,0.5,0.0,3,3.0,5.5,4.0,6.0,0.301194211912,0.0,0.301194211912,3.0,73.979089182500005
"(747, 3)",21.0,0.5,1.0,3,2.0,5.5,4.0,6.0,0.301194211912,0.75,0.301194211912,3.0,83.6212688345
"(747, 4)",21.0,1.0,1.0,3,2.0,5.5,4.0,7.0,0.246596963942,0.75,0.246596963942,3.0,65.038999993100006
"(747, 5)",0.0,3.0,0.0,3,3.0,5.5,4.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(747, 6)",21.0,1.0,3.0,0,0.0,5.5,4.0,7.0,0.246596963942,0.75,0.246596963942,3.0,73.979089182500005
"(748, 0)",20.0,0.5,0.0,3,2.0,6.0,5.0,7.0,0.246596963942,0.0,0.246596963942,2.0,40.379303598900002
"(748, 4)",20.0,1.0,0.0,3,2.0,6.0,5.0,7.0,0.246596963942,0.0,0.246596963942,2.0,40.379303598900002
"(748, 5)",10.0,3.0,2.0,0,0.0,6.0,5.0,9.0,0.165298888222,0.0,0.165298888222,2.0,33.059777644299999
"(748, 6)",10.0,1.0,2.0,0,0.0,6.0,5.0,7.0,0.246596963942,0.0,0.246596963942,2.0,49.3193927883
"(750, 0)",40.0,0.5,4.0,0,0.0,7.5,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,80.758607197900005
"(750, 1)",40.0,1.5,4.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(750, 4)",80.0,1.0,0.0,3,4.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(750, 6)",80.0,1.0,0.0,3,4.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(751, 0)",50.0,0.5,5.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(751, 1)",50.0,1.5,5.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(751, 3)",100.0,0.5,0.0,3,5.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(751, 4)",100.0,1.0,0.0,3,5.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,67.667641618299996
"(760, 0)",50.0,0.5,5.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(760, 1)",50.0,1.5,5.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(760, 4)",100.0,1.0,0.0,3,5.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(783, 2)",40.0,4.0,0.0,3,4.0,2.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,80.758607197900005
"(783, 4)",40.0,1.0,0.0,3,4.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,4.0,179.731585647
"(783, 5)",20.0,3.0,4.0,0,0.0,2.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(783, 6)",20.0,1.0,4.0,0,0.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,4.0,179.731585647
"(784, 0)",15.0,0.5,0.0,3,3.0,3.0,2.0,4.0,0.449328964117,0.75,0.449328964117,3.0,134.79868923500001
"(784, 1)",0.0,1.5,0.0,3,3.0,3.0,2.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(784, 2)",15.0,4.0,0.0,3,3.0,3.0,2.0,7.0,0.246596963942,0.75,0.246596963942,3.0,60.5689553984
"(784, 4)",9.0,1.0,3.0,0,0.0,3.0,2.0,4.0,0.449328964117,0.75,0.449328964117,3.0,131.540708317
"(784, 6)",9.0,1.0,3.0,0,0.0,3.0,2.0,4.0,0.449328964117,0.75,0.449328964117,3.0,131.540708317
"(789, 0)",15.0,0.5,0.0,3,3.0,3.0,1.0,4.0,0.449328964117,0.75,0.449328964117,3.0,134.79868923500001
