,Action Betw,resource,satisfied demand,mean rem demand,actual rem demand,collected debris,satisfied demand,period,exponential period,degree
"(927, 6)",25.0,1,5.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(928, 0)",20.0,1,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(928, 1)",20.0,3,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(928, 4)",40.0,1,0.0,3,4.0,6,5.0,3.0,0.548811636094,0.0
"(928, 5)",40.0,3,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(935, 1)",50.0,3,0.0,3,5.0,7,5.0,4.0,0.449328964117,0.0
"(935, 5)",25.0,3,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(935, 6)",25.0,1,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(949, 1)",0.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(949, 3)",15.0,2,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.75
"(949, 4)",15.0,1,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.75
"(949, 5)",0.0,3,0.0,3,3.0,4,5.0,2.0,0.670320046036,0.0
"(949, 6)",15.0,1,4.0,0,0.0,4,5.0,1.0,0.818730753078,0.75
"(950, 1)",0.0,3,0.0,3,3.0,7,5.0,4.0,0.449328964117,0.0
"(950, 3)",15.0,2,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.75
"(950, 4)",15.0,1,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.75
"(950, 6)",15.0,1,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.75
"(954, 0)",5.0,1,0.0,3,3.0,3,3.0,2.0,0.670320046036,0.75
"(954, 1)",0.0,3,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.0
"(954, 2)",5.0,3,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.75
"(954, 4)",6.0,1,2.0,3,3.0,3,3.0,1.0,0.818730753078,0.75
"(954, 6)",6.0,1,2.0,3,1.0,3,3.0,1.0,0.818730753078,0.75
"(956, 2)",50.0,3,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(956, 4)",50.0,1,0.0,3,5.0,6,5.0,3.0,0.548811636094,0.0
"(956, 5)",25.0,3,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(956, 6)",25.0,1,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(957, 2)",50.0,3,0.0,3,5.0,7,5.0,1.0,0.818730753078,0.0
"(957, 5)",25.0,3,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(957, 6)",25.0,1,5.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(958, 0)",20.0,1,4.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(958, 1)",20.0,3,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(958, 3)",40.0,2,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(958, 4)",40.0,1,0.0,3,4.0,7,5.0,1.0,0.818730753078,0.0
"(961, 0)",7.5,1,0.0,3,3.0,6,3.0,3.0,0.548811636094,0.0
"(961, 1)",7.5,3,0.0,3,3.0,6,3.0,1.0,0.818730753078,0.0
"(961, 3)",13.5,2,2.0,3,2.0,6,3.0,3.0,0.548811636094,0.75
"(961, 4)",13.5,1,1.0,0,0.0,6,3.0,1.0,0.818730753078,0.75
"(961, 6)",13.5,1,2.0,3,1.0,6,3.0,1.0,0.818730753078,0.75
"(962, 0)",0.0,1,0.0,3,3.0,1,1.0,1.0,0.818730753078,0.75
"(962, 1)",17.0,3,3.0,0,0.0,1,1.0,1.0,0.818730753078,1.0
"(962, 3)",0.0,2,0.0,3,3.0,1,1.0,1.0,0.818730753078,0.75
"(962, 4)",17.0,1,4.0,0,0.0,1,1.0,1.0,0.818730753078,1.0
"(962, 5)",17.0,3,4.0,3,1.0,1,1.0,1.0,0.818730753078,1.0
"(963, 0)",7.5,1,0.0,3,3.0,3,1.0,2.0,0.670320046036,0.0
"(963, 1)",12.0,3,4.0,0,0.0,3,1.0,2.0,0.670320046036,1.0
"(963, 2)",19.5,3,4.0,0,0.0,3,1.0,1.0,0.818730753078,1.0
"(963, 4)",19.5,1,4.0,3,1.0,3,1.0,1.0,0.818730753078,1.0
"(963, 5)",19.5,3,4.0,0,0.0,3,1.0,2.0,0.670320046036,1.0
"(973, 1)",19.5,3,3.0,0,0.0,3,1.0,2.0,0.670320046036,1.0
"(973, 2)",19.5,3,3.0,0,0.0,3,1.0,1.0,0.818730753078,1.0
"(973, 4)",19.5,1,3.0,0,0.0,3,1.0,1.0,0.818730753078,1.0
"(973, 5)",12.0,3,3.0,0,0.0,3,1.0,1.0,0.818730753078,1.0
"(973, 6)",7.5,1,0.0,3,3.0,3,1.0,1.0,0.818730753078,0.0
"(985, 1)",40.0,3,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.0
"(985, 3)",40.0,2,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.0
"(985, 5)",20.0,3,4.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(985, 6)",20.0,1,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(988, 1)",50.0,3,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(988, 4)",50.0,1,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(988, 5)",25.0,3,5.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(988, 6)",25.0,1,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(989, 0)",3.33333333333,1,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(989, 1)",3.33333333333,3,4.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(989, 2)",6.66666666667,3,0.0,3,4.0,4,5.0,2.0,0.670320046036,0.75
"(989, 3)",6.66666666667,2,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.75
"(989, 4)",6.66666666667,1,0.0,3,4.0,4,5.0,1.0,0.818730753078,0.0
"(994, 1)",50.0,3,0.0,3,5.0,7,5.0,4.0,0.449328964117,0.0
"(994, 5)",25.0,3,5.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(994, 6)",25.0,1,5.0,0,0.0,7,5.0,4.0,0.449328964117,0.0
"(995, 0)",5.0,1,0.0,3,3.0,3,5.0,2.0,0.670320046036,0.75
"(995, 1)",0.0,3,0.0,3,3.0,3,5.0,1.0,0.818730753078,0.0
"(995, 2)",5.0,3,0.0,3,3.0,3,5.0,1.0,0.818730753078,0.75
"(995, 4)",0.0,1,0.0,3,3.0,3,5.0,1.0,0.818730753078,0.75
"(995, 6)",0.0,1,0.0,3,1.0,3,5.0,1.0,0.818730753078,0.75
"(997, 0)",0.0,1,0.0,3,3.0,6,5.0,3.0,0.548811636094,0.75
"(997, 2)",0.0,3,0.0,3,3.0,6,5.0,3.0,0.548811636094,0.75
"(997, 4)",15.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.75
"(997, 6)",15.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.75
"(998, 0)",0.0,1,0.0,3,3.0,9,5.0,1.0,0.818730753078,0.0
"(998, 3)",15.0,2,3.0,0,0.0,9,5.0,1.0,0.818730753078,0.75
"(998, 4)",15.0,1,3.0,0,0.0,9,5.0,1.0,0.818730753078,0.75
"(998, 6)",15.0,1,2.0,0,0.0,9,5.0,5.0,0.367879441171,0.75
"(1003, 0)",5.0,1,0.0,3,3.0,3,2.0,2.0,0.670320046036,0.75
"(1003, 1)",0.0,3,0.0,3,3.0,3,2.0,1.0,0.818730753078,0.0
"(1003, 2)",5.0,3,0.0,3,3.0,3,2.0,1.0,0.818730753078,0.75
"(1003, 4)",9.0,1,3.0,3,1.0,3,2.0,1.0,0.818730753078,0.75
"(1003, 6)",9.0,1,2.0,0,0.0,3,2.0,1.0,0.818730753078,0.75
"(1010, 0)",4.16666666667,1,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.75
"(1010, 1)",4.16666666667,3,5.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(1010, 2)",8.33333333333,3,0.0,3,5.0,4,5.0,2.0,0.670320046036,0.75
"(1010, 3)",8.33333333333,2,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.75
"(1010, 6)",8.33333333333,1,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.0
"(1011, 0)",25.0,1,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(1011, 1)",25.0,3,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(1011, 3)",50.0,2,0.0,3,5.0,7,5.0,4.0,0.449328964117,0.0
"(1011, 6)",50.0,1,0.0,3,5.0,7,5.0,1.0,0.818730753078,0.0
"(1012, 0)",25.0,1,5.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(1012, 1)",25.0,3,5.0,0,0.0,9,5.0,5.0,0.367879441171,0.0
"(1012, 6)",50.0,1,0.0,3,5.0,9,5.0,1.0,0.818730753078,0.0
"(1013, 0)",25.0,1,5.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(1013, 1)",25.0,3,5.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(1013, 3)",50.0,2,0.0,3,5.0,8,5.0,4.0,0.449328964117,0.0
"(1014, 0)",25.0,1,5.0,0,0.0,10,5.0,5.0,0.367879441171,0.0
"(1014, 1)",25.0,3,5.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(1016, 0)",7.5,1,0.0,3,3.0,6,2.0,1.0,0.818730753078,0.0
"(1016, 1)",7.5,3,0.0,3,3.0,6,2.0,1.0,0.818730753078,0.0
"(1016, 3)",16.5,2,3.0,3,1.0,6,2.0,3.0,0.548811636094,0.75
"(1016, 4)",16.5,1,3.0,3,1.0,6,2.0,1.0,0.818730753078,0.75
"(1016, 6)",16.5,1,2.0,0,0.0,6,2.0,1.0,0.818730753078,0.75
"(1018, 0)",25.0,1,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(1018, 1)",25.0,3,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(1018, 2)",50.0,3,0.0,3,5.0,6,5.0,3.0,0.548811636094,0.0
"(1018, 6)",50.0,1,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(1023, 0)",4.16666666667,1,0.0,3,5.0,2,5.0,1.0,0.818730753078,0.75
"(1023, 1)",4.16666666667,3,5.0,0,0.0,2,5.0,1.0,0.818730753078,0.0
"(1023, 2)",8.33333333333,3,0.0,3,5.0,2,5.0,1.0,0.818730753078,0.75
"(1023, 3)",8.33333333333,2,0.0,3,5.0,2,5.0,1.0,0.818730753078,0.75
"(1023, 5)",8.33333333333,3,0.0,3,5.0,2,5.0,1.0,0.818730753078,0.0
"(1024, 0)",25.0,1,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(1024, 1)",25.0,3,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(1024, 2)",50.0,3,0.0,3,5.0,7,5.0,4.0,0.449328964117,0.0
"(1026, 0)",7.5,1,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.0
"(1026, 1)",7.5,3,0.0,3,3.0,6,5.0,3.0,0.548811636094,0.0
"(1026, 3)",7.5,2,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.75
"(1026, 4)",7.5,1,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.75
"(1026, 6)",7.5,1,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.75
"(1027, 0)",20.0,1,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(1027, 1)",20.0,3,4.0,0,0.0,6,5.0,3.0,0.548811636094,0.0
"(1027, 2)",40.0,3,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(1027, 4)",40.0,1,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(1029, 0)",25.0,1,5.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(1029, 1)",25.0,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(1029, 3)",50.0,2,0.0,3,5.0,5,5.0,3.0,0.548811636094,0.0
"(1029, 5)",50.0,3,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(1030, 0)",25.0,1,5.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(1030, 1)",25.0,3,5.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(1030, 4)",50.0,1,0.0,3,5.0,8,5.0,4.0,0.449328964117,0.0
"(1030, 6)",50.0,1,0.0,3,5.0,8,5.0,1.0,0.818730753078,0.0
"(1031, 1)",12.5,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(1031, 2)",12.5,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(1031, 3)",12.5,2,5.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(1031, 6)",25.0,1,0.0,3,5.0,5,5.0,3.0,0.548811636094,0.0
"(1033, 0)",25.0,1,5.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(1033, 1)",25.0,3,5.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(1033, 4)",50.0,1,0.0,3,5.0,9,5.0,5.0,0.367879441171,0.0
"(1036, 1)",50.0,3,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.0
"(1036, 2)",50.0,3,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.0
"(1036, 5)",25.0,3,5.0,0,0.0,4,5.0,2.0,0.670320046036,0.0
"(1036, 6)",25.0,1,5.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(1039, 0)",4.16666666667,1,0.0,3,5.0,5,5.0,3.0,0.548811636094,0.75
"(1039, 1)",4.16666666667,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(1039, 2)",8.33333333333,3,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.75
"(1039, 3)",8.33333333333,2,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.75
"(1044, 0)",25.0,1,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(1044, 1)",25.0,3,5.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(1044, 3)",50.0,2,0.0,3,5.0,7,5.0,4.0,0.449328964117,0.0
"(1044, 4)",50.0,1,0.0,3,5.0,7,5.0,1.0,0.818730753078,0.0
"(1048, 1)",50.0,3,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(1048, 3)",50.0,2,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(1048, 5)",25.0,3,5.0,0,0.0,5,5.0,3.0,0.548811636094,0.0
"(1048, 6)",25.0,1,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(1051, 0)",4.16666666667,1,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.75
"(1051, 1)",4.16666666667,3,5.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(1051, 2)",8.33333333333,3,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.75
"(1051, 3)",8.33333333333,2,0.0,3,5.0,4,5.0,2.0,0.670320046036,0.75
"(1051, 4)",8.33333333333,1,0.0,3,5.0,4,5.0,1.0,0.818730753078,0.0
"(1052, 0)",25.0,1,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(1052, 1)",25.0,3,5.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(1052, 2)",50.0,3,0.0,3,5.0,6,5.0,1.0,0.818730753078,0.0
"(1052, 4)",50.0,1,0.0,3,5.0,6,5.0,3.0,0.548811636094,0.0
