Unnamed: 0,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1,Qval
"(269, 4)",1,0.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(269, 7)",1,0.0,4.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,3.0,4.0,0.0,0.0,5.4946916666199996
"(269, 10)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,27.0,0.0,12.228661193499999
"(269, 11)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,27.0,3.0,12.228661193499999
"(269, 13)",1,54.0,0.5,3.0,15.5,1.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,27.0,0.0,12.228661193499999
"(271, 2)",1,0.0,3.0,3.0,15.0,4.0,0.0907179532894,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(271, 4)",1,0.0,1.0,3.0,13.0,4.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(271, 7)",1,0.0,4.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(271, 10)",1,36.0,1.0,3.0,13.0,4.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,18.0,0.0,22.282073464299998
"(271, 11)",1,36.0,1.0,3.0,13.0,4.0,0.818730753078,0.0742735782143,6.33333333333,4.0,18.0,3.0,22.282073464299998
"(271, 13)",1,36.0,0.5,3.0,12.5,4.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,18.0,0.0,22.282073464299998
"(282, 4)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(282, 7)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(282, 8)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(282, 9)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(282, 10)",1,36.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.33333333333,4.0,18.0,0.0,33.240947508699996
"(282, 11)",1,36.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.33333333333,4.0,18.0,3.0,33.240947508699996
"(282, 13)",1,36.0,0.5,3.0,10.5,4.0,0.818730753078,0.110803158362,6.33333333333,4.0,18.0,0.0,33.240947508699996
"(283, 7)",1,0.0,4.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(283, 8)",1,0.0,4.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(283, 9)",1,0.0,1.0,3.0,12.0,4.0,0.110803158362,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(283, 10)",1,36.0,1.0,3.0,12.0,4.0,0.110803158362,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(283, 11)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,3.0,27.215385986799998
"(283, 13)",1,36.0,0.5,3.0,11.5,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(288, 4)",1,0.0,1.0,3.0,19.0,1.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(288, 5)",1,0.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(288, 10)",1,54.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0,6.7112315568499996
"(288, 11)",1,54.0,1.0,3.0,19.0,1.0,0.0273237224473,0.0223707718562,4.0,2.0,27.0,3.0,6.7112315568499996
"(288, 13)",1,54.0,0.5,3.0,18.5,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0,6.7112315568499996
"(288, 14)",1,54.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0,6.7112315568499996
"(289, 5)",1,0.0,1.0,3.0,20.0,1.0,0.818730753078,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(289, 10)",1,54.0,1.0,3.0,20.0,1.0,0.818730753078,0.0183156388887,4.0,2.0,27.0,0.0,5.4946916666199996
"(289, 11)",1,54.0,1.0,3.0,20.0,1.0,0.0223707718562,0.0183156388887,4.0,2.0,27.0,3.0,5.4946916666199996
"(289, 13)",1,54.0,0.5,3.0,19.5,1.0,0.818730753078,0.0183156388887,4.0,2.0,27.0,0.0,5.4946916666199996
"(289, 14)",1,54.0,1.0,3.0,20.0,1.0,0.0223707718562,0.0183156388887,4.0,2.0,27.0,0.0,5.4946916666199996
"(294, 0)",1,0.0,4.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(294, 4)",1,0.0,1.0,3.0,11.0,1.0,0.135335283237,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(294, 5)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(294, 7)",1,0.0,4.0,3.0,14.0,1.0,0.135335283237,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(294, 10)",1,54.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.33333333333,4.0,27.0,0.0,33.240947508699996
"(294, 11)",1,54.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.33333333333,4.0,27.0,3.0,33.240947508699996
"(294, 13)",1,54.0,0.5,3.0,10.5,1.0,0.818730753078,0.110803158362,6.33333333333,4.0,27.0,0.0,33.240947508699996
"(295, 0)",1,0.0,4.0,3.0,18.0,1.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(295, 4)",1,0.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(295, 5)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(295, 10)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,4.0,2.0,27.0,0.0,14.9361205104
"(295, 11)",1,54.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,2.0,27.0,3.0,14.9361205104
"(295, 13)",1,54.0,0.5,3.0,14.5,1.0,0.0608100626252,0.0497870683679,4.0,2.0,27.0,0.0,14.9361205104
"(295, 14)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,4.0,2.0,27.0,0.0,14.9361205104
"(298, 0)",1,0.0,4.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(298, 4)",1,0.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(298, 7)",1,0.0,4.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(298, 10)",1,54.0,1.0,3.0,12.0,1.0,0.110803158362,0.0907179532894,6.33333333333,4.0,27.0,0.0,27.215385986799998
"(298, 11)",1,54.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,3.0,27.215385986799998
"(298, 13)",1,54.0,0.5,3.0,11.5,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,0.0,27.215385986799998
"(300, 4)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(300, 8)",1,0.0,4.0,3.0,18.0,4.0,0.0608100626252,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(300, 9)",1,0.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(300, 10)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,0.0,14.9361205104
"(300, 11)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,3.0,14.9361205104
"(300, 13)",1,36.0,0.5,3.0,14.5,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,0.0,14.9361205104
"(300, 14)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,4.0,2.0,18.0,0.0,14.9361205104
"(301, 4)",1,0.0,1.0,3.0,19.0,4.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(301, 9)",1,0.0,1.0,3.0,19.0,4.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(301, 10)",1,36.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,18.0,0.0,6.7112315568499996
"(301, 11)",1,36.0,1.0,3.0,19.0,4.0,0.0273237224473,0.0223707718562,4.0,2.0,18.0,3.0,5.5926929640400003
"(301, 13)",1,36.0,0.5,3.0,18.5,4.0,0.818730753078,0.0223707718562,4.0,2.0,18.0,0.0,6.7112315568499996
"(301, 14)",1,36.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,18.0,0.0,6.7112315568499996
"(303, 2)",1,0.0,3.0,3.0,18.0,1.0,0.818730753078,0.0273237224473,5.33333333333,4.0,0.0,0.0,6.7112315568499996
"(303, 4)",1,0.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(303, 5)",1,0.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(303, 10)",1,54.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,6.33333333333,4.0,27.0,0.0,12.228661193499999
"(303, 11)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,27.0,3.0,12.228661193499999
"(303, 13)",1,54.0,0.5,3.0,15.5,1.0,0.818730753078,0.0407622039784,6.33333333333,4.0,27.0,0.0,12.228661193499999
"(303, 14)",1,54.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,6.33333333333,4.0,27.0,0.0,12.228661193499999
"(305, 7)",1,0.0,4.0,3.0,20.0,3.0,0.0407622039784,0.0183156388887,3.0,4.0,0.0,0.0,4.4986730461400004
"(305, 10)",1,42.0,1.0,3.0,17.0,3.0,0.0407622039784,0.0333732699603,6.33333333333,4.0,21.0,0.0,10.011980988099999
"(305, 11)",1,42.0,1.0,3.0,17.0,3.0,0.0407622039784,0.0333732699603,6.33333333333,4.0,21.0,3.0,10.011980988099999
"(305, 13)",1,42.0,0.5,3.0,16.5,3.0,0.0407622039784,0.0333732699603,6.33333333333,4.0,21.0,0.0,10.011980988099999
"(308, 1)",1,0.0,1.0,3.0,10.0,3.0,0.165298888222,0.135335283237,8.13333333333,7.33333333333,0.0,0.0,33.240947508699996
"(308, 3)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,9.13333333333,6.66666666667,0.0,0.0,33.240947508699996
"(308, 9)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,9.13333333333,6.66666666667,0.0,0.0,33.240947508699996
"(308, 11)",1,42.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,14.2666666667,7.33333333333,21.0,3.0,40.600584970999996
"(308, 13)",1,42.0,0.5,3.0,9.5,3.0,0.165298888222,0.135335283237,14.2666666667,7.33333333333,21.0,0.0,40.600584970999996
"(311, 10)",1,54.0,1.0,3.0,21.0,1.0,0.0183156388887,0.0149955768205,4.0,2.0,27.0,0.0,4.4986730461400004
"(311, 11)",1,54.0,1.0,3.0,21.0,1.0,0.818730753078,0.0149955768205,4.0,2.0,27.0,3.0,4.4986730461400004
"(311, 13)",1,54.0,0.5,3.0,20.5,1.0,0.0183156388887,0.0149955768205,4.0,2.0,27.0,0.0,4.4986730461400004
"(311, 14)",1,54.0,1.0,3.0,21.0,1.0,0.818730753078,0.0149955768205,4.0,2.0,27.0,0.0,4.4986730461400004
"(313, 7)",1,0.0,4.0,3.0,15.0,3.0,0.110803158362,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(313, 8)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(313, 9)",1,0.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(313, 10)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,0.0,27.215385986799998
"(313, 11)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,3.0,26.308206453899999
"(313, 13)",1,42.0,0.5,3.0,11.5,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,0.0,27.215385986799998
"(315, 0)",1,0.0,4.0,3.0,10.0,4.0,0.301194211912,0.135335283237,10.2666666667,10.0,0.0,0.0,33.240947508699996
"(315, 3)",1,0.0,1.0,3.0,7.0,4.0,0.301194211912,0.246596963942,10.2666666667,10.0,0.0,0.0,60.5689553984
"(315, 4)",1,0.0,1.0,3.0,7.0,4.0,0.818730753078,0.246596963942,10.2666666667,10.0,0.0,0.0,60.5689553984
"(315, 5)",1,0.0,1.0,3.0,7.0,4.0,0.818730753078,0.246596963942,10.2666666667,10.0,0.0,0.0,60.5689553984
"(315, 7)",1,0.0,4.0,3.0,10.0,4.0,0.818730753078,0.135335283237,10.2666666667,10.0,0.0,0.0,33.240947508699996
"(315, 10)",1,36.0,1.0,3.0,7.0,4.0,0.818730753078,0.246596963942,15.2,10.0,18.0,0.0,73.979089182500005
"(315, 11)",1,36.0,1.0,3.0,7.0,4.0,0.818730753078,0.246596963942,15.2,10.0,18.0,3.0,73.979089182500005
"(315, 13)",1,36.0,0.5,3.0,6.5,4.0,0.818730753078,0.246596963942,15.2,10.0,18.0,0.0,73.979089182500005
"(316, 2)",1,0.0,3.0,3.0,13.0,4.0,0.818730753078,0.0742735782143,6.13333333333,6.0,0.0,0.0,18.243018787600001
"(316, 3)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,10.0,0.0,0.0,27.215385986799998
"(316, 4)",1,0.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0,27.215385986799998
"(316, 5)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,6.13333333333,6.0,0.0,0.0,27.215385986799998
"(316, 7)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,6.13333333333,7.0,0.0,0.0,14.9361205104
"(316, 10)",1,36.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,7.0,18.0,0.0,33.240947508699996
"(316, 11)",1,36.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,7.0,18.0,3.0,27.700789590599999
"(316, 13)",1,36.0,0.5,3.0,10.5,4.0,0.818730753078,0.110803158362,10.2666666667,7.0,18.0,0.0,33.240947508699996
"(320, 5)",1,0.0,1.0,3.0,20.0,2.0,0.0223707718562,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(320, 10)",1,48.0,1.0,3.0,20.0,2.0,0.818730753078,0.0183156388887,4.0,2.0,24.0,0.0,5.4946916666199996
"(320, 11)",1,48.0,1.0,3.0,20.0,2.0,0.0223707718562,0.0183156388887,4.0,2.0,24.0,3.0,5.4946916666199996
"(320, 13)",1,48.0,0.5,3.0,19.5,2.0,0.818730753078,0.0183156388887,4.0,2.0,24.0,0.0,5.4946916666199996
"(320, 14)",1,48.0,1.0,3.0,20.0,2.0,0.818730753078,0.0183156388887,4.0,2.0,24.0,0.0,5.4946916666199996
"(321, 1)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.13333333333,5.0,0.0,0.0,27.215385986799998
"(321, 3)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,10.2666666667,5.0,0.0,0.0,27.215385986799998
"(321, 8)",1,0.0,4.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.13333333333,5.0,0.0,0.0,14.9361205104
"(321, 10)",1,42.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,10.2666666667,5.0,21.0,0.0,33.240947508699996
"(321, 11)",1,42.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,10.2666666667,5.0,21.0,3.0,33.240947508699996
"(321, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,10.2666666667,5.0,21.0,0.0,33.240947508699996
"(325, 0)",1,0.0,4.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(325, 7)",1,0.0,4.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(325, 10)",1,54.0,1.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,6.33333333333,4.0,27.0,0.0,22.282073464299998
"(325, 11)",1,54.0,1.0,3.0,13.0,1.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,27.0,3.0,22.282073464299998
"(325, 13)",1,54.0,0.5,3.0,12.5,1.0,0.818730753078,0.0742735782143,6.33333333333,4.0,27.0,0.0,22.282073464299998
"(330, 0)",1,0.0,4.0,3.0,11.0,4.0,0.246596963942,0.110803158362,6.13333333333,6.0,0.0,0.0,27.215385986799998
"(330, 2)",1,0.0,3.0,3.0,10.0,4.0,0.818730753078,0.135335283237,6.13333333333,6.0,0.0,0.0,33.240947508699996
"(330, 3)",1,0.0,1.0,3.0,8.0,4.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0,49.589666466499999
"(330, 4)",1,0.0,1.0,3.0,8.0,4.0,0.818730753078,0.201896517995,10.2666666667,10.0,0.0,0.0,49.589666466499999
"(330, 7)",1,0.0,4.0,3.0,11.0,4.0,0.246596963942,0.110803158362,6.13333333333,7.0,0.0,0.0,27.215385986799998
"(330, 10)",1,36.0,1.0,3.0,8.0,4.0,0.818730753078,0.201896517995,10.2666666667,7.0,18.0,0.0,60.5689553984
"(330, 11)",1,36.0,1.0,3.0,8.0,4.0,0.818730753078,0.201896517995,10.2666666667,7.0,18.0,3.0,60.5689553984
"(330, 13)",1,36.0,0.5,3.0,7.5,4.0,0.818730753078,0.201896517995,10.2666666667,7.0,18.0,0.0,60.5689553984
"(331, 0)",1,0.0,4.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,5.33333333333,4.0,0.0,0.0,12.228661193499999
"(331, 2)",1,0.0,3.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,5.33333333333,4.0,0.0,0.0,14.9361205104
"(331, 3)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,5.33333333333,4.0,0.0,0.0,22.282073464299998
"(331, 4)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,8.66666666667,6.0,0.0,0.0,22.282073464299998
"(331, 10)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(331, 11)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,3.0,27.215385986799998
"(331, 13)",1,36.0,0.5,3.0,11.5,4.0,0.818730753078,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(331, 14)",1,36.0,1.0,3.0,12.0,4.0,0.110803158362,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(333, 1)",1,0.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,6.13333333333,5.0,0.0,0.0,27.215385986799998
"(333, 5)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,10.2666666667,5.0,0.0,0.0,27.215385986799998
"(333, 8)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,6.13333333333,5.0,0.0,0.0,14.9361205104
"(333, 10)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,10.2666666667,5.0,21.0,0.0,33.240947508699996
"(333, 11)",1,42.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,10.2666666667,5.0,21.0,3.0,33.240947508699996
"(333, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,10.2666666667,5.0,21.0,0.0,33.240947508699996
"(334, 1)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(334, 5)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(334, 7)",1,0.0,4.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(334, 10)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(334, 11)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,3.0,14.9361205104
"(334, 13)",1,42.0,0.5,3.0,14.5,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(335, 1)",1,0.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(335, 7)",1,0.0,4.0,3.0,19.0,3.0,0.0497870683679,0.0223707718562,3.0,4.0,0.0,0.0,5.4946916666199996
"(335, 10)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(335, 11)",1,42.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,6.33333333333,4.0,21.0,3.0,12.228661193499999
"(335, 13)",1,42.0,0.5,3.0,15.5,3.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,21.0,0.0,12.228661193499999
"(337, 1)",1,0.0,1.0,6.0,13.0,0.0,0.818730753078,0.0742735782143,4.0,7.0,0.0,0.0,33.179139298000003
"(337, 4)",1,30.0,1.0,6.0,13.0,0.0,0.0907179532894,0.0742735782143,5.0,5.5,30.0,0.0,40.525092251899999
"(337, 5)",1,30.0,1.0,6.0,13.0,0.0,0.0907179532894,0.0742735782143,5.0,5.5,30.0,3.0,40.525092251899999
"(337, 7)",1,0.0,4.0,6.0,16.0,0.0,0.818730753078,0.0407622039784,3.0,5.5,0.0,0.0,18.209097722300001
"(337, 9)",1,30.0,1.0,6.0,13.0,0.0,0.0907179532894,0.0742735782143,5.0,5.5,30.0,3.0,40.525092251899999
"(337, 10)",1,30.0,1.0,6.0,13.0,0.0,0.818730753078,0.0742735782143,8.33333333333,7.0,30.0,0.0,40.525092251899999
"(338, 1)",1,0.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(338, 4)",1,0.0,1.0,3.0,14.0,5.0,0.0742735782143,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(338, 5)",1,0.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(338, 7)",1,0.0,4.0,3.0,17.0,5.0,0.818730753078,0.0333732699603,3.0,4.0,0.0,0.0,8.1971167341899989
"(338, 10)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,6.33333333333,4.0,15.0,0.0,18.243018787600001
"(338, 11)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,6.33333333333,4.0,15.0,3.0,18.243018787600001
"(338, 13)",1,30.0,0.5,3.0,13.5,5.0,0.818730753078,0.0608100626252,6.33333333333,4.0,15.0,0.0,18.243018787600001
"(339, 1)",1,0.0,1.0,3.0,15.0,5.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(339, 5)",1,0.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(339, 7)",1,0.0,4.0,3.0,18.0,5.0,0.0608100626252,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(339, 10)",1,30.0,1.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,6.33333333333,4.0,15.0,0.0,14.9361205104
"(339, 11)",1,30.0,1.0,3.0,15.0,5.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,15.0,3.0,14.9361205104
"(339, 13)",1,30.0,0.5,3.0,14.5,5.0,0.818730753078,0.0497870683679,6.33333333333,4.0,15.0,0.0,14.9361205104
"(343, 2)",1,0.0,3.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(343, 3)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(343, 4)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(343, 7)",1,0.0,4.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(343, 10)",1,36.0,1.0,3.0,12.0,4.0,0.110803158362,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(343, 11)",1,36.0,1.0,3.0,12.0,4.0,0.110803158362,0.0907179532894,6.33333333333,4.0,18.0,3.0,27.215385986799998
"(343, 13)",1,36.0,0.5,3.0,11.5,4.0,0.110803158362,0.0907179532894,6.33333333333,4.0,18.0,0.0,27.215385986799998
"(345, 0)",1,0.0,4.0,6.0,13.0,0.0,0.818730753078,0.0742735782143,6.5,7.0,0.0,0.0,33.179139298000003
"(345, 3)",1,0.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,6.5,7.0,0.0,0.0,60.456333495500004
"(345, 9)",1,30.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,12.0,9.0,30.0,3.0,73.841532479700007
"(345, 10)",1,30.0,1.0,6.0,10.0,0.0,0.818730753078,0.135335283237,8.33333333333,6.5,30.0,0.0,73.841532479700007
"(345, 14)",1,30.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,8.33333333333,6.5,30.0,0.0,73.841532479700007
"(346, 0)",1,0.0,4.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,8.66666666667,7.0,0.0,0.0,14.9361205104
"(346, 3)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,8.66666666667,7.0,0.0,0.0,27.215385986799998
"(346, 4)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,8.66666666667,7.0,0.0,0.0,27.215385986799998
"(346, 5)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,8.66666666667,7.0,0.0,0.0,27.215385986799998
"(346, 10)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,9.66666666667,6.0,21.0,0.0,33.240947508699996
"(346, 11)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,9.66666666667,6.0,21.0,3.0,33.240947508699996
"(346, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,9.66666666667,6.0,21.0,0.0,33.240947508699996
